entity,label,context,source_url,source_title
the AU Conference Center and Office Complex,ORG,"Buildings In 2018, at the Beijing Summit of the Forum on China–Africa Cooperation, China announced the construction of the African CDC headquarters as a flagship project in its partnership with Africa, following the success of the AU Conference Center and Office Complex.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
December 2020,DATE,"By December 2020, groundbreaking had already begun ahead of schedule, and in November 2021, the main structure was topped out.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
November 2021,DATE,"By December 2020, groundbreaking had already begun ahead of schedule, and in November 2021, the main structure was topped out.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
January 2023,DATE,"In January 2023, the first phase of construction was completed.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
the China Civil Engineering Group Corporation,ORG,"This phase, covering nearly 23,600 square meters, was led by the China Civil Engineering Group Corporation and includes two office buildings and two laboratory buildings, housing office spaces, an emergency response center, information center, biological laboratories, and apartments for experts.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
"January 11, 2023",DATE,"On January 11, 2023, Chinese Foreign Minister Qin Gang attended the completion ceremony, announcing that the CDC headquarters would be transferred to the African Union, which will assume full responsibility for its operation and management.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
Qin Gang,PERSON,"On January 11, 2023, Chinese Foreign Minister Qin Gang attended the completion ceremony, announcing that the CDC headquarters would be transferred to the African Union, which will assume full responsibility for its operation and management.",https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
"African Medicines Agency
International Association of National Public Health Institutes
National",ORG,See also African Medicines Agency International Association of National Public Health Institutes National public health institutes World Health Organization   References   External links Official website,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
"World Health Organization


References


External",ORG,See also African Medicines Agency International Association of National Public Health Institutes National public health institutes World Health Organization   References   External links Official website,https://en.wikipedia.org/wiki/Africa_Centres_for_Disease_Control_and_Prevention,Africa Centres for Disease Control and Prevention
SARS-CoV-2,ORG,"Studies have shown that Alzheimer's disease (AD) patients are at an increased risk of morbidity and mortality from SARS-CoV-2, the virus that causes COVID-19.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
COVID-19,DISEASE,"Studies have shown that Alzheimer's disease (AD) patients are at an increased risk of morbidity and mortality from SARS-CoV-2, the virus that causes COVID-19.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
AD,DATE,The disproportionate risk of COVID-19 in AD patients is thought to arise from an interplay of biological and social factors between the two diseases.,https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
inflammation,SYMPTOM,"Many common biological pathways are shared between COVID-19 and AD, notably those involved in inflammation.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
APOE4,ORG,"Genetic factors that put individuals at risk for AD, such as the APOE4 genotype, are associated with worse outcomes during SARS-CoV-2 infection.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
asthma,DISEASE,Data collected from 93 countries shows that AD has a stronger association with mortality due to COVID-19 than both asthma and chronic obstructive pulmonary disease (COPD).,https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
chronic obstructive pulmonary disease,DISEASE,Data collected from 93 countries shows that AD has a stronger association with mortality due to COVID-19 than both asthma and chronic obstructive pulmonary disease (COPD).,https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
COPD,DISEASE,Data collected from 93 countries shows that AD has a stronger association with mortality due to COVID-19 than both asthma and chronic obstructive pulmonary disease (COPD).,https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
65 years of age,DATE,"Age Age is one of the primary contributors to the risk of AD, over 10% of individuals over 65 years of age are thought to have the disease.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
APOE,ORG,The primary genetic risk factor for late onset AD is the presence of the Apolipoprotein E (APOE) 4 allele.,https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
antiviral,MEDICATION,"Furthermore, APOE4 carriers may show a decreased ability to express key genes involved in the antiviral response, which may compromise the ability to fight the virus in AD patients carrying the allele.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
BBB,ORG,"Additionally, APOE4 carriers show increased secretion of pro-inflammatory cytokines in response to viral stimulation and show increased BBB permeability, respectively increasing the risk of severe disease and neuroinvasion.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
herpes simplex,PERSON,"This extends to AD, where infection with viruses such as herpes simplex virus (HSV), varicella zoster virus (VZV), or Epstein-Barr virus (EBV), among others, increases risk of developing AD.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
VZV,ORG,"This extends to AD, where infection with viruses such as herpes simplex virus (HSV), varicella zoster virus (VZV), or Epstein-Barr virus (EBV), among others, increases risk of developing AD.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
Epstein-Barr,PERSON,"This extends to AD, where infection with viruses such as herpes simplex virus (HSV), varicella zoster virus (VZV), or Epstein-Barr virus (EBV), among others, increases risk of developing AD.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
EBV,ORG,"This extends to AD, where infection with viruses such as herpes simplex virus (HSV), varicella zoster virus (VZV), or Epstein-Barr virus (EBV), among others, increases risk of developing AD.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
Renin,GPE,"Moreover, COVID-19 has been shown to potentially exacerbate the progression of existing AD, leading to increased research interest into the interaction between the two diseases   Renin-angiotensin system and ACE family enzymes The renin-angiotensin system (RAS), which is involved in blood pressure r",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
ACE,ORG,"Moreover, COVID-19 has been shown to potentially exacerbate the progression of existing AD, leading to increased research interest into the interaction between the two diseases   Renin-angiotensin system and ACE family enzymes The renin-angiotensin system (RAS), which is involved in blood pressure r",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
RAS,ORG,"Moreover, COVID-19 has been shown to potentially exacerbate the progression of existing AD, leading to increased research interest into the interaction between the two diseases   Renin-angiotensin system and ACE family enzymes The renin-angiotensin system (RAS), which is involved in blood pressure r",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
AT1R,PERSON,"Ang II can either bind to the angiotensin II type 1 receptor (AT1R), which promotes inflammation and damages neurons, or the AT2R, which reduces inflammation and protects neurons.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
AT2R,ORG,"Ang II can either bind to the angiotensin II type 1 receptor (AT1R), which promotes inflammation and damages neurons, or the AT2R, which reduces inflammation and protects neurons.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
ACE2,ORG,"Ang II can be cleaved by ACE2 into more neuroprotective species, such as Ang III and IV, which counteract the effect of Ang II.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
IV,GPE,"Ang II can be cleaved by ACE2 into more neuroprotective species, such as Ang III and IV, which counteract the effect of Ang II.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
ACE2,PERSON,"Some studies have found a link between increased ACE2 in the brain and AD, however this remains controversial.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
Aβ,PERSON,"This is exacerbated in AD, as one of the major toxic species of Aβ, Aβ42, has been shown to interact with the SARS-CoV-2 spike protein to increase its binding to ACE2.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
Aβ42,DATE,"This is exacerbated in AD, as one of the major toxic species of Aβ, Aβ42, has been shown to interact with the SARS-CoV-2 spike protein to increase its binding to ACE2.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
BDNF,ORG,"Inhibition of ACE2 due to infection ultimately leads to increased accumulation of Aβ peptides and decreased activation of BDNF, accelerating neurodegeneration in AD.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
NLRP3,ORG,"NLRP3 inflammasome The nucleotide-binding oligomerization domain, leucine-rich repeat-containing protein (NLRP) family of proteins are crucial mediators of the innate immune response to pathogens.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
NLRP,ORG,"NLRP3 inflammasome The nucleotide-binding oligomerization domain, leucine-rich repeat-containing protein (NLRP) family of proteins are crucial mediators of the innate immune response to pathogens.",https://en.wikipedia.org/wiki/Alzheimer%27s_disease_and_COVID-19,Alzheimer's disease and COVID-19
